Month,Date,Day of Week,POS Txn,Style,Dept,Txns,Sales U,Sales $,BasketU,Basket$,AvgBskt$,AvgBsktU
2017:03-APR,4/20/2017,Thursday,652891711,10415955:14K FW PEARL AND DIAMOND STUD EARRINGS,0584:GEMSTONES,1,1,$126,1,$126,$125.99,1.0
2017:03-APR,4/20/2017,Thursday,652891711,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$126,$125.99,1.0
2017:03-APR,4/20/2017,Thursday,652891712,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$42,$42.00,1.0
2017:03-APR,4/20/2017,Thursday,652891712,4215774:DIG IRON TRIATH FLIX 100 LAP,0585:WATCHES,1,1,$42,1,$42,$42.00,1.0
2017:03-APR,4/20/2017,Thursday,652891713,10619231:RAVEN LARGE NORTH/SOUTH TOP ZIP TOTE BLACK,0271:HANDBAGS,1,1,$172,1,$172,$171.50,1.0
2017:03-APR,4/20/2017,Thursday,652891713,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$172,$171.50,1.0
2017:03-APR,4/20/2017,Thursday,652891714,"10117961:S/S 22"" CURB CHAIN",0581:BRIDGE JEWELRY,1,1,$77,1,$77,$76.99,1.0
2017:03-APR,4/20/2017,Thursday,652891714,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$77,$76.99,1.0
2017:03-APR,4/20/2017,Thursday,652891717,10533740:D7WL 1CTW PT SOL ENG RING,0587:JEWELRY CONSIGNMENT,1,1,"$4,165",1,"$4,165","$4,164.51",1.0
2017:03-APR,4/20/2017,Thursday,652891717,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$4,165","$4,164.51",1.0
2017:03-APR,4/20/2017,Thursday,652891718,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$336,$335.65,1.0
2017:03-APR,4/20/2017,Thursday,652891718,7466415:D7WL 1/2CTW 10W  SOL E/R,0587:JEWELRY CONSIGNMENT,1,1,$336,1,$336,$335.65,1.0
2017:03-APR,4/20/2017,Thursday,652891719,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$336,$335.65,1.0
2017:03-APR,4/20/2017,Thursday,652891719,7466415:D7WL 1/2CTW 10W  SOL E/R,0587:JEWELRY CONSIGNMENT,1,1,$336,1,$336,$335.65,1.0
2017:03-APR,4/20/2017,Thursday,652891720,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$336,$335.65,1.0
2017:03-APR,4/20/2017,Thursday,652891720,7466415:D7WL 1/2CTW 10W  SOL E/R,0587:JEWELRY CONSIGNMENT,1,1,$336,1,$336,$335.65,1.0
2017:03-APR,4/20/2017,Thursday,652891722,10614131:D7WL 1 1/4CTW 14W  DIA PENDANT,0587:JEWELRY CONSIGNMENT,1,1,"$1,399",1,"$2,125","$2,125.28",1.0
2017:03-APR,4/20/2017,Thursday,652891722,10702510:D7WL 2 3/8CTW 14W  DIA COCKTAIL RING,0587:JEWELRY CONSIGNMENT,1,1,"$2,799",1,"$2,125","$2,125.28",1.0
2017:03-APR,4/20/2017,Thursday,652891722,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$2,125","$2,125.28",1.0
2017:03-APR,4/20/2017,Thursday,652891722,9804289:D7FS Ladies Dia. Ann 3.00 tw RN5,0587:JEWELRY CONSIGNMENT,1,(1),"($2,074)",1,"$2,125","$2,125.28",1.0
2017:03-APR,4/20/2017,Thursday,652891723,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$2,156","$2,156.00",1.0
2017:03-APR,4/20/2017,Thursday,652891723,9183738:D7FS DIA. BRACELET 4 TW RN3,0587:JEWELRY CONSIGNMENT,1,1,"$2,156",1,"$2,156","$2,156.00",1.0
2017:03-APR,4/20/2017,Thursday,652891725,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$580,$580.30,1.0
2017:03-APR,4/20/2017,Thursday,652891725,"9121731:10K 22"" CURB NECKLACE",0582:GOLD,1,1,$580,1,$580,$580.30,1.0
2017:03-APR,4/20/2017,Thursday,652891726,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$7,350","$7,349.51",1.0
2017:03-APR,4/20/2017,Thursday,652891726,10796829:D7WL 1 1/2CTW 14W DIA SOL RING,0587:JEWELRY CONSIGNMENT,1,1,"$7,350",1,"$7,350","$7,349.51",1.0
2017:03-APR,4/20/2017,Thursday,652891728,10252891:D7WL 1 1/2CTW 14W  SOL E/R - 4 PRONG,0587:JEWELRY CONSIGNMENT,1,1,"$4,410",0,"$4,217","$4,216.94",0.0
2017:03-APR,4/20/2017,Thursday,652891728,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,0,"$4,217","$4,216.94",0.0
2017:03-APR,4/20/2017,Thursday,652891728,8649134:D7WL 3/4CTW 14W 3 STONE GRADUATED E/R,0587:JEWELRY CONSIGNMENT,1,(1),($462),0,"$4,217","$4,216.94",0.0
2017:03-APR,4/20/2017,Thursday,652891728,8958558:PL JLe Jwlry Lifetime Plan $350-$499.99,0583:DIAMONDS/BRIDAL,1,(1),($80),0,"$4,217","$4,216.94",0.0
2017:03-APR,4/20/2017,Thursday,652891728,8958563:PL JLj Jwlry Lifetime Plan $3k-$4999.99,0583:DIAMONDS/BRIDAL,1,1,$349,0,"$4,217","$4,216.94",0.0
2017:03-APR,4/20/2017,Thursday,652891734,10500573:S/S BLUE & WH TOPAZ RING,0584:GEMSTONES,1,1,$70,3,$489,$489.28,3.0
2017:03-APR,4/20/2017,Thursday,652891734,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,3,$489,$489.28,3.0
2017:03-APR,4/20/2017,Thursday,652891734,8958557:PL JLd Jwlry Lifetime Plan $200-$349.99,0583:DIAMONDS/BRIDAL,1,1,$70,3,$489,$489.28,3.0
2017:03-APR,4/20/2017,Thursday,652891734,9796405:14K WH 1/4 CTTW DIA BAND,0583:DIAMONDS/BRIDAL,1,1,$349,3,$489,$489.28,3.0
2017:03-APR,4/20/2017,Thursday,652891738,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$369,$369.04,1.0
2017:03-APR,4/20/2017,Thursday,652891738,9010000:D7WL 1/5CTW 14W DIA INFINITY PENDANT,0587:JEWELRY CONSIGNMENT,1,1,$369,1,$369,$369.04,1.0
2017:03-APR,4/20/2017,Thursday,652891740,10260585:D7 S/S DIA TEAR DROP MOM'S PENDANT,0587:JEWELRY CONSIGNMENT,1,1,$35,1,$35,$34.99,1.0
2017:03-APR,4/20/2017,Thursday,652891740,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$35,$34.99,1.0
2017:03-APR,4/20/2017,Thursday,652891741,10758722:ASSORTED GEMSTONE JEWELRY 3.17,0587:JEWELRY CONSIGNMENT,1,1,$17,1,$17,$17.49,1.0
2017:03-APR,4/20/2017,Thursday,652891741,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$17,$17.49,1.0
2017:03-APR,4/20/2017,Thursday,652891742,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$420,$419.58,1.0
2017:03-APR,4/20/2017,Thursday,652891742,9968534:D7WL 14K WH 3/4 CT DIAMOND CLUSTER EARRING,0587:JEWELRY CONSIGNMENT,1,1,$420,1,$420,$419.58,1.0
2017:03-APR,4/20/2017,Thursday,652891743,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$28,$28.00,1.0
2017:03-APR,4/20/2017,Thursday,652891743,9197481:BRIGHTON HALO BRACELET- MSA,0586:COSTUME JEWELRY,1,1,$28,1,$28,$28.00,1.0
2017:03-APR,4/20/2017,Thursday,652891744,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$28,$28.00,1.0
2017:03-APR,4/20/2017,Thursday,652891744,9197481:BRIGHTON HALO BRACELET- MSA,0586:COSTUME JEWELRY,1,1,$28,1,$28,$28.00,1.0
2017:03-APR,4/20/2017,Thursday,652891745,10105377:D7WL 1 3/4CTW 14W  BRIDAL SET,0587:JEWELRY CONSIGNMENT,1,1,"$3,185",2,"$3,534","$3,533.51",2.0
2017:03-APR,4/20/2017,Thursday,652891745,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,"$3,534","$3,533.51",2.0
2017:03-APR,4/20/2017,Thursday,652891745,8958563:PL JLj Jwlry Lifetime Plan $3k-$4999.99,0583:DIAMONDS/BRIDAL,1,1,$349,2,"$3,534","$3,533.51",2.0
2017:03-APR,4/20/2017,Thursday,652891746,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,"$2,072","$2,071.99",2.0
2017:03-APR,4/20/2017,Thursday,652891746,8671323:D7FS Dia. Bracelet 4 tw RN7B,0587:JEWELRY CONSIGNMENT,1,1,"$1,792",2,"$2,072","$2,071.99",2.0
2017:03-APR,4/20/2017,Thursday,652891746,8958562:PL JLi Jwlry Lifetime Plan $1250-$2999.99,0583:DIAMONDS/BRIDAL,1,1,$280,2,"$2,072","$2,071.99",2.0
2017:03-APR,4/20/2017,Thursday,652891747,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$489,$489.30,1.0
2017:03-APR,4/20/2017,Thursday,652891747,9796413:14K 1/4 CTTW DIA BAND,0583:DIAMONDS/BRIDAL,1,1,$489,1,$489,$489.30,1.0
2017:03-APR,4/20/2017,Thursday,652891748,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$489,$489.30,1.0
2017:03-APR,4/20/2017,Thursday,652891748,9796413:14K 1/4 CTTW DIA BAND,0583:DIAMONDS/BRIDAL,1,1,$489,1,$489,$489.30,1.0
2017:03-APR,4/20/2017,Thursday,652891750,10584433:CASIO MNS SMART OUTDOOR WATCH ORNG BLK SLCN STRP,0585:WATCHES,1,1,$243,1,$243,$242.88,1.0
2017:03-APR,4/20/2017,Thursday,652891750,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$243,$242.88,1.0
2017:03-APR,4/20/2017,Thursday,652891751,10623619:Michael Kors Mercer Travel Continental Wallet Ceme,0271:HANDBAGS,1,1,$95,1,$95,$94.50,1.0
2017:03-APR,4/20/2017,Thursday,652891751,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$95,$94.50,1.0
2017:03-APR,4/20/2017,Thursday,652891752,10615803:RIVINGTON STUD LARGE TOTE CEMENT,0271:HANDBAGS,1,1,$186,1,$186,$185.50,1.0
2017:03-APR,4/20/2017,Thursday,652891752,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$186,$185.50,1.0
2017:03-APR,4/20/2017,Thursday,652891753,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$47,$46.89,1.0
2017:03-APR,4/20/2017,Thursday,652891753,8614516:(D) SWAROVSKI SSTU SHEENA EARRINGS,0581:BRIDGE JEWELRY,1,1,$47,1,$47,$46.89,1.0
2017:03-APR,4/20/2017,Thursday,652891754,10199229:RETIRED SWAROVSKI CRYSTALLINE STARDUST BOXED BALLP,0581:BRIDGE JEWELRY,1,1,$21,1,$21,$20.64,1.0
2017:03-APR,4/20/2017,Thursday,652891754,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$21,$20.64,1.0
2017:03-APR,4/20/2017,Thursday,652891755,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,"$1,754","$1,753.50",2.0
2017:03-APR,4/20/2017,Thursday,652891755,9372012:TAG HEUER AQUARACER 32MM WHT MOP BRCLT WATCH MSA,0585:WATCHES,1,1,$833,2,"$1,754","$1,753.50",2.0
2017:03-APR,4/20/2017,Thursday,652891755,9769885:(D) TAG HEUER INDY 500 42MM CHRNO ANTRCT DIAL BRCL,0585:WATCHES,1,1,$921,2,"$1,754","$1,753.50",2.0
2017:03-APR,4/20/2017,Thursday,652891756,10708704:BRIGHTON TALANA RING NECKLACE SP17,0586:COSTUME JEWELRY,1,1,$49,1,$49,$48.99,1.0
2017:03-APR,4/20/2017,Thursday,652891756,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$49,$48.99,1.0
2017:03-APR,4/20/2017,Thursday,652891759,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$473,$472.50,1.0
2017:03-APR,4/20/2017,Thursday,652891759,9796544:MOVADO BOLD UNIS GLD BRCLT 43MM WATCH MSA,0585:WATCHES,1,1,$473,1,$473,$472.50,1.0
2017:03-APR,4/20/2017,Thursday,652891760,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$350,$350.00,1.0
2017:03-APR,4/20/2017,Thursday,652891760,9441935:MOVADO BOLD MNS THIN BLK BRCLT WATCH FL14,0585:WATCHES,1,1,$350,1,$350,$350.00,1.0
2017:03-APR,4/20/2017,Thursday,652891761,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$235,$234.50,1.0
2017:03-APR,4/20/2017,Thursday,652891761,8738229:LUMINOX P/C CARBON BLK/PINK,0579:CONSIGNMENT WATCHES,1,1,$235,1,$235,$234.50,1.0
2017:03-APR,4/20/2017,Thursday,652891762,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$294,$294.00,1.0
2017:03-APR,4/20/2017,Thursday,652891762,9441931:MOVADO BOLD MNS THIN MESH SS BRCLT WATCH FL14,0585:WATCHES,1,1,$294,1,$294,$294.00,1.0
2017:03-APR,4/20/2017,Thursday,652891766,10156583:D7FS Eng. Ring 2 1/4 tw J-I2I3/RN5,0587:JEWELRY CONSIGNMENT,1,1,"$1,826",1,"$1,826","$1,825.60",1.0
2017:03-APR,4/20/2017,Thursday,652891766,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$1,826","$1,825.60",1.0
2017:03-APR,4/20/2017,Thursday,652891771,"10449183:ALEX AND ANI ROMERO BRITTO ART INFUSION, NY STATE",0581:BRIDGE JEWELRY,1,1,$25,4,$115,$115.46,4.0
2017:03-APR,4/20/2017,Thursday,652891771,"10693840:ALEX & ANI CBD QUEEN'S CROWN EWB, RG",0581:BRIDGE JEWELRY,1,1,$31,4,$115,$115.46,4.0
2017:03-APR,4/20/2017,Thursday,652891771,"10694371:ALEX & ANI CBD, DAISY EWB, SS",0581:BRIDGE JEWELRY,1,1,$24,4,$115,$115.46,4.0
2017:03-APR,4/20/2017,Thursday,652891771,"10694456:ALEX & ANI CBD, DAISY EWB, SG",0581:BRIDGE JEWELRY,1,1,$35,4,$115,$115.46,4.0
2017:03-APR,4/20/2017,Thursday,652891771,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,4,$115,$115.46,4.0
2017:03-APR,4/20/2017,Thursday,652891775,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$21,$20.99,1.0
2017:03-APR,4/20/2017,Thursday,652891775,"9761529:ALEX AND ANI ZEST FOR LIFE II, EWB, SS",0581:BRIDGE JEWELRY,1,1,$21,1,$21,$20.99,1.0
2017:03-APR,4/20/2017,Thursday,652891776,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$17,$17.49,1.0
2017:03-APR,4/20/2017,Thursday,652891776,"8385887:RETIRED ALEX & ANI BANGLE, ST ANTHONY RG_D",0581:BRIDGE JEWELRY,1,1,$17,1,$17,$17.49,1.0
2017:03-APR,4/20/2017,Thursday,652891779,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$158,$157.50,1.0
2017:03-APR,4/20/2017,Thursday,652891779,8007935:D7FS  Dia. Pendant 0.07 tw RN3,0587:JEWELRY CONSIGNMENT,1,1,$158,1,$158,$157.50,1.0
2017:03-APR,4/20/2017,Thursday,652891782,"10693861:ALEX & ANI CBD QUEEN'S CROWN EWB, RS",0581:BRIDGE JEWELRY,1,1,$22,1,$22,$21.69,1.0
2017:03-APR,4/20/2017,Thursday,652891782,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$22,$21.69,1.0
2017:03-APR,4/20/2017,Thursday,652891785,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,"$3,080","$3,080.00",1.0
2017:03-APR,4/20/2017,Thursday,652891785,9804361:D7FS Eng Set (E-L-L) 4 tw RN3/RN3,0587:JEWELRY CONSIGNMENT,1,1,"$3,080",1,"$3,080","$3,080.00",1.0
2017:03-APR,4/20/2017,Thursday,652891808,10366478:Fossil Derrick RFID Front Pocket Bifold - Brown,0359:MENS ACCESSORIES,1,1,$24,2,$41,$40.98,2.0
2017:03-APR,4/20/2017,Thursday,652891808,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,2,$41,$40.98,2.0
2017:03-APR,4/20/2017,Thursday,652891808,8873864:HANES BOXER 5-PACK KNIT,0360:MENS FURNISHINGS,1,1,$16,2,$41,$40.98,2.0
2017:03-APR,4/20/2017,Thursday,652891809,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$25,$25.19,1.0
2017:03-APR,4/20/2017,Thursday,652891809,10826535:COLUMBIA PFG TROLLERS BEST SS BD BOTANICAL,0353:MENS OUTDOOR,1,1,$25,1,$25,$25.19,1.0
2017:03-APR,4/20/2017,Thursday,652891828,10194396:HHW G39H COZY SC RACERBACK WF CFF WHITE,0210:BRAS,1,1,$8,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10604741:STYLE & CO KNIT LUNAR DYE PULLOVER GREEN NECTAR -,0188:STYLE & CO,1,1,$26,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10607486:STYLE & CO KNIT MIX PRINT SPLIT NK HI LO SHIRTAIL,0185:WOMENS COLLECTIONS,1,1,$28,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10616247:JAN SELECT SS TOP,0460:BOYS 4-7 CLOTHING,1,1,$20,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10616266:JAN PROTOTYPE SHORT,0460:BOYS 4-7 CLOTHING,1,1,$13,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10629153:TRESICS VNK DOLMAN FT HT GREY,0163:JUNIOR TOPS,1,1,$11,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10629635:TRESICS LS BAR BK MELANGE ROSE BLOSSOM,0163:JUNIOR TOPS,1,1,$11,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10662562:FEB ADI SS DYNAMIC WRAP TEE,0460:BOYS 4-7 CLOTHING,1,1,$13,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10662780:FEB ADI DYNAMIC SPEED SHORT,0460:BOYS 4-7 CLOTHING,1,1,$13,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10673419:S17 red solid midtier short,0460:BOYS 4-7 CLOTHING,1,1,$10,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10685112:KENSIE LUXURY CREPE FLUTTER S/S TOP - FRENCH VANIL,0180:CONTEMPORARY COLLEC,1,1,$23,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10727274:MAR SS COLORBLOCK TOP W/ PKT,0460:BOYS 4-7 CLOTHING,1,1,$8,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10727284:MAR SS HOODED PKT TEE,0460:BOYS 4-7 CLOTHING,1,1,$8,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10758984:BODY GLOVE 3PC SL SEAMLESS ACTIVE SET,0430:GIRLS 4-6X CLOTHING,1,1,$13,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,10759021:BODY GLOVE 3PC SL SEAMLESS ACTIVE SET,0430:GIRLS 4-6X CLOTHING,1,1,$13,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,7035882:QUIKRETE HARDSCAPES .5CF SAND PLAY,0884:LAWN & GARDEN,1,2,$6,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,7516730:LILYETTE DREAM JACQ MINIMIZER WHT_D,0210:BRAS,1,1,$30,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891828,9573037:BAS RL MOTT SLIM FIT DENIM JEAN,0460:BOYS 4-7 CLOTHING,1,1,$30,19,$284,$283.82,19.0
2017:03-APR,4/20/2017,Thursday,652891886,10053009:CADBURY MINI WHITE EGGS 9OZ,0973:CANDY,1,1,$2,6,$19,$19.14,6.0
2017:03-APR,4/20/2017,Thursday,652891886,10104280:RUSSEL STOVER DRK CHOC COCNT MACAROON EGG 1OZ,0973:CANDY,1,2,$1,6,$19,$19.14,6.0
2017:03-APR,4/20/2017,Thursday,652891886,10579080:HERSHEY CARROT CAKE KISSES 9OZ,0973:CANDY,1,1,$2,6,$19,$19.14,6.0
2017:03-APR,4/20/2017,Thursday,652891886,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,6,$19,$19.14,6.0
2017:03-APR,4/20/2017,Thursday,652891886,6348296:CADBURY ROYAL DRK MINI EGGS 10 OZ,0973:CANDY,1,1,$2,6,$19,$19.14,6.0
2017:03-APR,4/20/2017,Thursday,652891886,6758290:NW SNIPER COIN,0510:NAVY PRIDE HARDLINES,1,1,$12,6,$19,$19.14,6.0
2017:03-APR,4/20/2017,Thursday,652891889,10750757:UNDER ARMOUR BIG SHOT STORM SHNY BLK POLARIZED GRA,0589:SUNGLASSES,1,1,$95,1,$95,$94.50,1.0
2017:03-APR,4/20/2017,Thursday,652891889,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$95,$94.50,1.0
2017:03-APR,4/20/2017,Thursday,652891890,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$116,$115.50,1.0
2017:03-APR,4/20/2017,Thursday,652891890,9843173:COSTA UNS COCOS PLZD GRY 580P GNMTL CRSTL SUNGLASS,0589:SUNGLASSES,1,1,$116,1,$116,$115.50,1.0
2017:03-APR,4/20/2017,Thursday,652891891,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$28,$28.00,1.0
2017:03-APR,4/20/2017,Thursday,652891891,6068765:MID EXPEDITION C-A-T,0585:WATCHES,1,1,$28,1,$28,$28.00,1.0
2017:03-APR,4/20/2017,Thursday,652891892,10680763:OAKLEY WMNS FEEDBACK PLSHD CHRM CHRM IRDM 59MM SUN,0589:SUNGLASSES,1,1,$98,1,$98,$98.00,1.0
2017:03-APR,4/20/2017,Thursday,652891892,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$98,$98.00,1.0
2017:03-APR,4/20/2017,Thursday,652891895,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$99,$99.40,1.0
2017:03-APR,4/20/2017,Thursday,652891895,8205465:COSTA BALLAST -BLK - GRAY 580P,0589:SUNGLASSES,1,1,$99,1,$99,$99.40,1.0
2017:03-APR,4/20/2017,Thursday,652891897,10015435:MAUI JIM WMN KOKI BEACH PRPL TORT MAUI ROSE 56MM S,0589:SUNGLASSES,1,1,$133,1,$133,$133.00,1.0
2017:03-APR,4/20/2017,Thursday,652891897,"10786282:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$133,$133.00,1.0
2017:03-APR,4/20/2017,Thursday,652891898,"10826278:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$98,$98.00,1.0
2017:03-APR,4/20/2017,Thursday,652891898,7317432:MAUI JIM LIGHTHOUSE -GLS BLK/GRY,0589:SUNGLASSES,1,1,$98,1,$98,$98.00,1.0
2017:03-APR,4/20/2017,Thursday,652891899,10622308:ROBERTO CAVALLI SP SUNGLASSES RC782S,0589:SUNGLASSES,1,1,$44,1,$44,$44.08,1.0
2017:03-APR,4/20/2017,Thursday,652891899,"10793466:APR 19-25, 2017 30% OFF ONE ITEM IN APPAREL, SHOES",0999:UNSCANNED ITEMS,1,1,$0,1,$44,$44.08,1.0
2017:03-APR,4/20/2017,Thursday,652891904,10167735:UNDER ARMOUR MNS PLZD ANSI FORCE STORM STN BLK GRY,0589:SUNGLASSES,1,1,$77,1,$77,$77.00,1.0
